CustomerID,Age,Gender,MonthlyCharges,TotalCharges,TechSupport,Tenure,PaperlessBilling,Churn,AverageMonthlyCharges,CustomerLifetimeValue,ContractValue,HighValueCustomer,LongTermCustomer,TotalServicesUsed,MonthlyCharges_Tenure_Interaction,LogTotalCharges,MonthlyCharges_Squared,ContractType_One year,ContractType_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-72,TenureGroup_72+
3696,36.0,Female,58.706329101443615,2487.858883797153,Yes,42,No,0,59.23473532850364,3731.788325695729,2465.665822260632,1,0,2,2465.665822260632,7.819579604817027,3446.4330765670056,True,False,False,False,False,False,False,False,True,False,False
3697,33.0,Female,20.457391290026635,40.95486809936696,No,4,Yes,1,10.23871702484174,61.43230214905043,81.82956516010654,0,0,0,81.82956516010654,3.736594471457407,418.5048583932576,False,False,False,True,True,False,False,False,False,False,False
3698,43.0,Female,49.04267388022056,285.950370692033,No,5,Yes,1,57.1900741384066,428.9255560380496,245.2133694011028,0,0,1,245.2133694011028,5.659309276388466,2405.1838613216682,False,False,True,False,False,False,True,False,False,False,False
3699,51.0,Male,22.22514554479916,183.2704565134946,No,9,Yes,0,20.363384057054954,274.9056847702419,200.02630990319244,0,0,1,200.02630990319244,5.216404550759963,493.957094487506,False,False,False,False,False,False,True,False,False,False,False
3700,37.0,Female,59.06624356525566,2752.7799030257747,No,46,No,0,59.84304137012554,4129.169854538663,2717.0472040017603,1,0,1,2717.0472040017603,7.920729757077394,3488.821128910106,True,False,True,False,True,False,False,False,True,False,False
3701,52.0,Male,67.30769133873541,1395.0217248686356,No,21,Yes,0,66.4296059461255,2092.5325873029533,1413.4615181134436,0,0,1,1413.4615181134436,7.241381845428044,4530.325313350478,True,False,True,False,False,False,False,True,False,False,False
3702,57.0,Male,68.80897695763221,1944.3166768050703,No,28,No,0,69.4398813144668,2916.4750152076053,1926.6513548137018,1,0,1,1926.6513548137018,7.573180058637569,4734.675309955961,True,False,False,False,False,False,True,False,True,False,False
3703,29.0,Male,48.4909748726572,895.4036557492694,No,19,Yes,0,47.12650819732997,1343.105483623904,921.3285225804867,0,0,1,921.3285225804867,6.798390820175115,2351.3746441006715,False,False,False,False,False,True,False,True,False,False,False
3704,29.0,Male,66.06861931566615,636.0335683331449,No,10,Yes,1,63.60335683331449,954.0503524997172,660.6861931566616,0,0,1,660.6861931566616,6.456822351723956,4365.062458278415,False,False,True,False,False,False,False,False,False,False,False
3705,38.0,Female,55.78290690262669,591.0816144767334,No,12,Yes,0,49.25680120639445,886.6224217151001,669.3948828315204,0,0,1,669.3948828315204,6.383644487673653,3111.7327025071168,False,False,False,False,False,False,True,False,False,False,False
3706,43.0,Female,45.94982018823197,1082.4496052873933,Yes,23,Yes,1,47.06302631684319,1623.67440793109,1056.8458643293352,0,0,2,1056.8458643293352,6.987905308854034,2111.38597533085,False,False,False,False,False,True,False,True,False,False,False
3707,33.0,Female,62.15812998420407,1883.252381267139,Yes,30,No,1,62.7750793755713,2824.8785719007087,1864.7438995261223,1,0,2,1864.7438995261223,7.5412864064973,3863.6331231332097,False,True,False,False,False,False,False,False,True,False,False
3708,56.0,Male,79.69000427575817,1455.7422127766945,No,18,Yes,1,80.87456737648301,2183.613319165041,1434.420076963647,0,0,1,1434.420076963647,7.283957860394819,6350.496781470355,False,False,False,False,False,True,False,True,False,False,False
3709,45.0,Female,113.81571028421402,2176.265023456657,No,19,No,0,114.54026439245564,3264.397535184986,2162.4984954000665,1,0,1,2162.4984954000665,7.685824791747301,12954.015907500141,False,False,True,False,False,True,False,True,False,False,False
3710,40.0,Female,51.455609408667335,733.7216394638449,No,15,No,0,48.91477596425633,1100.5824591957671,771.83414113001,0,0,1,771.83414113001,6.599491705661719,2647.6797396173342,False,False,False,False,False,False,True,True,False,False,False
3711,22.0,Male,55.05338547043172,1865.0566837489257,Yes,33,Yes,1,56.5168692045129,2797.5850256233884,1816.7617205242468,1,0,2,1816.7617205242468,7.53158275808896,3030.8752517559424,True,False,False,False,False,False,False,False,True,False,False
3712,24.0,Female,35.78856120373484,1516.969974357742,No,41,No,0,36.999267667262,2275.4549615366127,1467.3310093531284,0,0,0,1467.3310093531284,7.325129178021971,1280.8211130334744,True,False,False,True,False,True,False,False,True,False,False
3713,43.0,Male,47.75056965655594,1440.855786094705,Yes,31,No,0,46.479218906280806,2161.2836791420577,1480.2676593532342,0,0,2,1480.2676593532342,7.2736863032005346,2280.116902525601,True,False,False,False,False,True,False,False,True,False,False
3714,18.0,Female,83.58384283848358,4623.717555684095,No,55,Yes,0,84.067591921529,6935.576333526142,4597.111356116597,1,1,1,4597.111356116597,8.439170579040459,6986.258783648323,False,True,True,False,False,False,True,False,False,True,False
3715,52.0,Female,47.296797406283495,516.7175333312339,No,10,Yes,0,51.67175333312339,775.0762999968508,472.96797406283497,0,0,1,472.96797406283497,6.249429791078676,2236.987044891025,False,False,True,False,False,True,False,False,False,False,False
3716,38.0,Female,63.78321703450004,1443.509078126315,No,23,Yes,1,62.76126426636152,2165.2636171894724,1467.013991793501,0,0,1,1467.013991793501,7.275524804501505,4068.298775270136,False,False,True,False,False,False,False,True,False,False,False
3717,78.0,Male,93.12229233290614,450.8096772023131,Yes,5,Yes,1,90.1619354404626,676.2145158034696,465.6114616645307,0,0,2,465.6114616645307,6.113261023021675,8671.76132933523,False,False,True,False,True,False,False,False,False,False,False
3718,67.0,Female,39.22706549318565,1635.015355631201,No,41,Yes,0,39.87842330807807,2452.523033446801,1608.3096852206115,0,0,1,1608.3096852206115,7.400018903201285,1538.7626672066763,True,False,False,False,False,False,False,False,True,False,False
3719,37.0,Female,20.0,684.4835115292849,No,38,Yes,0,18.01272398761276,1026.7252672939271,760.0,0,0,0,760.0,6.53012444551,400.0,True,False,False,True,False,True,False,False,True,False,False
3720,38.0,Female,38.51580708795761,330.7322098028761,No,10,Yes,0,33.073220980287616,496.0983147043142,385.15807087957614,0,0,1,385.15807087957614,5.804328046462826,1483.4673956367658,False,False,True,False,False,True,False,False,False,False,False
3721,51.0,Female,110.11536589019272,1932.587835629991,No,18,Yes,0,107.36599086833284,2898.8817534449868,1982.076586023469,1,0,1,1982.076586023469,7.567132538321694,12125.393805131018,True,False,True,False,False,True,False,True,False,False,False
3722,60.0,Male,68.94542104725355,1013.310918514782,Yes,16,No,0,63.33193240717387,1519.966377772173,1103.1267367560567,0,0,2,1103.1267367560567,6.921964762905282,4753.471083383072,True,False,False,False,False,True,False,True,False,False,False
3723,20.0,Male,52.821493492291225,2061.4637414164404,No,38,Yes,0,54.24904582674843,3092.1956121246603,2007.2167527070665,1,0,1,2007.2167527070665,7.631656538135005,2790.1101747561643,False,True,False,False,False,True,False,False,True,False,False
3724,18.0,Female,80.15025744164656,1423.4483006817013,No,19,Yes,0,74.91833161482639,2135.172451022552,1522.8548913912846,0,0,1,1522.8548913912846,7.261539860321619,6424.06376796222,True,False,True,False,False,True,False,True,False,False,False
3725,32.0,Female,23.958981069433683,496.335154560242,No,20,Yes,0,24.8167577280121,744.502731840363,479.1796213886737,0,0,0,479.1796213886737,6.209264154073292,574.0327738854816,True,False,False,True,True,False,False,True,False,False,False
3726,46.0,Female,97.68623506061572,1115.1327554045338,No,11,No,0,101.3757050367758,1672.699133106801,1074.5485856667729,0,0,1,1074.5485856667729,7.017625092322174,9542.600520317867,False,False,True,False,True,False,False,False,False,False,False
3727,45.0,Male,42.21799936442942,1378.5141813055077,No,33,Yes,0,41.7731570092578,2067.7712719582614,1393.1939790261708,0,0,1,1393.1939790261708,7.22948667363749,1782.3594703349627,True,False,False,False,False,False,False,False,True,False,False
3728,52.0,Female,60.98401429892348,3442.670433802076,No,57,No,0,60.39772690880835,5164.005650703114,3476.0888150386386,1,1,1,3476.0888150386386,8.144293168112227,3719.050000011304,False,True,False,False,False,True,False,False,False,True,False
3729,25.0,Female,91.54832997704348,286.28711246796234,Yes,3,Yes,1,95.42903748932078,429.4306687019436,274.64498993113045,0,0,2,274.64498993113045,5.660482107575579,8381.096721585638,False,False,True,False,True,False,False,False,False,False,False
3730,18.0,Male,94.30651940952912,2263.448115858423,No,24,No,0,94.31033816076764,3395.1721737876346,2263.3564658286987,1,0,1,2263.3564658286987,7.725086350770184,8893.719603139893,True,False,True,False,False,True,False,True,False,False,False
3731,50.0,Male,20.0,490.1752431208208,Yes,22,No,0,22.280692869128217,735.2628646812311,440.0,0,0,2,440.0,6.196800974750108,400.0,True,False,False,False,False,True,False,True,False,False,False
3732,30.0,Male,41.01088282602283,278.6827712403304,No,10,Yes,0,27.86827712403304,418.0241568604956,410.1088282602283,0,0,1,410.1088282602283,5.6336560010291015,1681.8925101697741,False,False,False,False,False,True,False,False,False,False,False
3733,18.0,Female,49.61658757396192,1244.0959031156035,No,26,Yes,0,47.849842427523214,1866.1438546734053,1290.03127692301,0,0,1,1290.03127692301,7.1269678365470455,2461.805762484633,True,False,True,False,False,False,True,False,True,False,False
3734,41.0,Male,72.99176571141372,466.0294384642851,No,6,Yes,1,77.67157307738084,699.0441576964276,437.9505942684823,0,0,1,437.9505942684823,6.14639229307888,5327.797861669912,False,False,True,False,False,False,True,False,False,False,False
3735,49.0,Male,29.679395609714557,714.8278667718722,No,24,No,0,29.78449444882801,1072.2418001578085,712.3054946331494,0,0,1,712.3054946331494,6.573439728521149,880.8665237579437,False,True,True,False,False,True,False,True,False,False,False
3736,38.0,Female,29.08754218108794,2044.6421184549115,No,69,Yes,1,29.63249447036103,3066.963177682367,2007.0404104950678,1,1,1,2007.0404104950678,7.623467013545471,846.0851101365702,False,True,True,False,False,True,False,False,False,True,False
3737,34.0,Male,113.4018998375252,2054.335195887437,No,18,Yes,1,114.1297331048576,3081.502793831155,2041.2341970754537,1,0,1,2041.2341970754537,7.628194225982945,12859.990886760099,False,False,True,False,True,False,False,True,False,False,False
3738,38.0,Female,59.265340823950105,645.1818959013856,No,11,Yes,0,58.65289962739869,967.7728438520784,651.9187490634512,0,0,1,651.9187490634512,6.47108103675124,3512.380622978967,False,False,False,False,False,False,True,False,False,False,False
3739,35.0,Female,72.42018486397623,2374.7516783565407,Yes,33,Yes,0,71.96217207141032,3562.127517534811,2389.866100511216,1,0,2,2389.866100511216,7.773069162544522,5244.683175732492,True,False,True,False,False,True,False,False,True,False,False
3740,23.0,Male,23.63672647838982,187.1629302289488,No,3,Yes,1,62.3876434096496,280.7443953434232,70.91017943516947,0,0,0,70.91017943516947,5.237308237659522,558.6948386142145,False,False,False,True,False,False,True,False,False,False,False
3741,31.0,Female,21.4634092374918,377.2350430264608,No,14,Yes,1,26.945360216175768,565.8525645396911,300.4877293248852,0,0,0,300.4877293248852,5.935515809326058,460.6779360960483,False,False,False,True,False,True,False,True,False,False,False
3742,46.0,Male,29.973506565515255,84.72226803579161,No,2,No,0,42.36113401789581,127.08340205368742,59.94701313103051,0,0,0,59.94701313103051,4.451112628909011,898.4110958329861,False,False,False,True,False,False,False,False,False,False,False
3743,43.0,Male,40.51333711904032,652.1365885770658,Yes,16,No,1,40.75853678606661,978.2048828655988,648.2133939046452,0,0,2,648.2133939046452,6.481786278271656,1641.3304845210105,False,False,False,False,False,True,False,True,False,False,False
3744,42.0,Male,73.73229652147138,469.30040659650007,No,6,Yes,1,78.21673443275002,703.9506098947501,442.3937791288283,0,0,1,442.3937791288283,6.153371653497726,5436.451550330181,False,False,True,False,False,False,False,False,False,False,False
3745,28.0,Female,22.274212679377158,1288.697645938766,No,56,No,0,23.01245796319225,1933.046468908149,1247.3559100451207,0,1,0,1247.3559100451207,7.162163086890526,496.14055048612613,False,True,False,True,False,False,False,False,False,True,False
3746,37.0,Male,49.062840830833245,3406.2773516127195,Yes,69,Yes,0,49.36633842916985,5109.416027419079,3385.336017327494,1,1,2,3385.336017327494,8.13366882074997,2407.162350391678,False,True,True,False,True,False,False,False,False,True,False
3747,18.0,Female,69.15474588594579,1138.0616738917506,No,17,No,0,66.94480434657356,1707.092510837626,1175.6306800610785,0,0,1,1175.6306800610785,7.037960109384031,4782.378878549735,True,False,False,False,False,True,False,True,False,False,False
3748,42.0,Female,20.0,1369.2255383862257,No,64,Yes,0,21.394149037284773,2053.838307579338,1280.0,0,1,0,1280.0,7.222730631831994,400.0,False,True,False,True,False,False,True,False,False,True,False
3749,57.0,Female,90.34843339617802,644.7494451609471,No,7,Yes,1,92.107063594421,967.1241677414206,632.4390337732461,0,0,1,632.4390337732461,6.470411572759084,8162.839417143617,False,False,True,False,True,False,False,False,False,False,False
3750,22.0,Male,51.72369089557221,204.14388331063515,Yes,2,Yes,0,102.07194165531756,306.2158249659527,103.44738179114442,0,0,2,103.44738179114442,5.323711602750962,2675.3401998606996,False,False,False,False,False,False,False,False,False,False,False
3751,32.0,Female,74.50377248613587,828.8988716913613,No,11,Yes,1,75.35444288103284,1243.3483075370418,819.5414973474946,0,0,1,819.5414973474946,6.721303852031676,5550.812114665897,False,False,False,False,True,False,False,False,False,False,False
3752,43.0,Female,49.17241822956952,872.8208605259746,No,18,No,0,48.49004780699859,1309.2312907889618,885.1035281322514,0,0,1,885.1035281322514,6.772875389574068,2417.926714543701,True,False,True,False,True,False,False,True,False,False,False
3753,55.0,Male,48.304823969791,3402.239860117902,No,69,Yes,0,49.30782405967974,5103.3597901768535,3333.032853915579,1,1,1,3333.032853915579,8.132483156917903,2333.3560187524954,False,True,True,False,False,False,False,False,False,True,False
3754,34.0,Male,36.41456613493537,1216.7400303567556,Yes,33,No,1,36.870910010810775,1825.1100455351332,1201.6806824528671,0,0,2,1201.6806824528671,7.104751985715554,1326.0206267955818,True,False,False,False,False,True,False,False,True,False,False
3755,31.0,Female,72.66591101028749,5165.950813455876,No,71,No,0,72.7598706120546,7748.926220183815,5159.2796817304115,1,1,1,5159.2796817304115,8.550038008879746,5280.334622955021,False,True,True,False,False,False,False,False,False,True,False
3756,18.0,Female,100.8293679155641,2057.398515944717,No,21,Yes,0,97.97135790212936,3086.097773917075,2117.416726226846,1,0,1,2117.416726226846,7.629683539992108,10166.561434252188,True,False,True,False,False,False,False,True,False,False,False
3757,41.0,Male,101.861872363305,2172.110209886197,No,21,Yes,0,103.43381951839032,3258.165314829295,2139.099319629405,1,0,1,2139.099319629405,7.68391469681947,10375.841041358239,False,False,True,False,False,False,False,True,False,False,False
3758,64.0,Female,20.0,95.33448085220458,No,6,Yes,0,15.889080142034096,143.00172127830686,120.0,0,0,1,120.0,4.5678263113339765,400.0,False,False,False,False,False,False,False,False,False,False,False
3759,43.0,Female,74.99414322445078,1252.5108743619644,Yes,17,No,0,73.67711025658615,1878.7663115429464,1274.9004348156632,0,0,2,1274.9004348156632,7.133703592759733,5624.121517969437,False,False,True,False,False,False,False,True,False,False,False
3760,39.0,Female,20.0,0.0,No,1,No,0,0.0,0.0,20.0,0,0,1,20.0,0.0,400.0,False,False,False,False,False,False,True,False,False,False,False
3761,43.0,Female,61.92547690677552,2808.598152539664,No,45,No,0,62.41329227865919,4212.897228809496,2786.6464608048987,1,0,1,2786.6464608048987,7.940796745887785,3834.7646901315884,True,False,False,False,False,False,True,False,True,False,False
3762,39.0,Male,92.36338829790414,1216.3186224918734,Yes,14,No,0,86.87990160656238,1824.47793373781,1293.0874361706578,0,0,2,1293.0874361706578,7.104405868492795,8530.995497869415,False,False,True,False,False,True,False,True,False,False,False
3763,30.0,Female,69.19511450615629,3241.628114653055,Yes,47,Yes,0,68.970810950065,4862.442171979583,3252.1703817893454,1,0,2,3252.1703817893454,8.084139426482704,4787.96387152008,True,False,True,False,True,False,False,False,True,False,False
3764,49.0,Male,71.67963154989509,2772.8399484514825,Yes,38,Yes,1,72.96947232767059,4159.259922677224,2723.8259988960135,1,0,2,2723.8259988960135,7.927987902184818,5137.969579128716,True,False,True,False,True,False,False,False,True,False,False
3765,42.0,Female,51.1045833941036,397.657807079932,No,9,Yes,1,44.18420078665911,596.4867106198981,459.9412505469324,0,0,1,459.9412505469324,5.988103422551883,2611.6784438848895,False,False,False,False,False,False,False,False,False,False,False
3766,40.0,Male,54.31116162517508,1257.800665425756,Yes,23,Yes,0,54.686985453293744,1886.700998138634,1249.156717379027,0,0,2,1249.156717379027,7.137914693809238,2949.7022770758904,False,False,True,False,False,True,False,True,False,False,False
3767,28.0,Female,78.63411570642961,440.234723225036,No,6,Yes,0,73.37245387083932,660.352084837554,471.80469423857767,0,0,1,471.80469423857767,6.089576986061845,6183.32415293216,False,False,True,False,False,True,False,False,False,False,False
3768,55.0,Male,20.0,319.8153440267183,No,17,Yes,0,18.812667295689312,479.7230160400775,340.0,0,0,0,340.0,5.770865705355744,400.0,False,False,False,True,False,True,False,True,False,False,False
3769,47.0,Female,29.302917092896184,2016.750141150644,No,66,No,0,30.556820320464297,3025.125211725965,1933.9925281311482,1,1,0,1933.9925281311482,7.609738378158955,858.6609501531474,False,True,False,True,False,True,False,False,False,True,False
3770,33.0,Male,48.29559598221155,110.6579247515958,No,4,Yes,0,27.664481187898947,165.9868871273937,193.1823839288462,0,0,1,193.1823839288462,4.715439954285858,2332.4645912770084,False,False,False,False,False,False,True,False,False,False,False
3771,52.0,Female,37.08465340267612,1224.990425794217,No,32,Yes,0,38.28095080606927,1837.485638691325,1186.7089088856358,0,0,1,1186.7089088856358,7.111504307162415,1375.2715179966174,True,False,False,False,False,True,False,False,True,False,False
3772,34.0,Female,26.962029937017345,1324.2050834120066,No,50,Yes,0,26.48410166824013,1986.30762511801,1348.1014968508673,0,1,1,1348.1014968508673,7.189322506376734,726.9510583246196,False,True,False,False,False,True,False,False,False,True,False
3773,30.0,Male,32.71870349888576,2067.6138246714054,No,64,No,1,32.30646601049071,3101.420737007108,2093.9970239286886,1,1,1,2093.9970239286886,7.634634012026566,1070.5135586479992,False,True,True,False,False,False,False,False,False,True,False
3774,30.0,Male,69.68764015931653,3498.491531000729,Yes,51,Yes,0,68.59787315687704,5247.737296501095,3554.069648125143,1,1,2,3554.069648125143,8.160372960066866,4856.367190974386,False,True,False,False,True,False,False,False,False,True,False
3775,18.0,Male,43.13315970711472,727.8255371775172,No,16,Yes,0,45.48909607359482,1091.7383057662755,690.1305553138355,0,0,1,690.1305553138355,6.591434385366873,1860.469466319465,False,False,False,False,False,True,False,True,False,False,False
3776,45.0,Male,76.77148380163297,220.7442205906981,Yes,3,Yes,0,73.58140686356603,331.11633088604714,230.3144514048989,0,0,2,230.3144514048989,5.4015245581249,5893.860725104393,False,False,True,False,False,False,True,False,False,False,False
3777,18.0,Male,76.74844837616779,291.1103228149385,No,4,Yes,0,72.77758070373463,436.66548422240777,306.99379350467115,0,0,1,306.99379350467115,5.677131548772465,5890.324328149291,False,False,False,False,True,False,False,False,False,False,False
3778,25.0,Female,41.55793503053163,130.16565155179862,No,3,Yes,0,43.38855051726621,195.2484773276979,124.67380509159489,0,0,1,124.67380509159489,4.876461040037154,1727.061964001888,False,False,False,False,True,False,False,False,False,False,False
3779,18.0,Male,57.45045031237693,3898.116264954541,No,68,No,0,57.32523919050796,5847.174397431812,3906.630621241631,1,1,1,3906.630621241631,8.268505207710762,3300.5542410948906,False,True,True,False,False,False,True,False,False,True,False
3780,38.0,Male,48.01757371467014,1340.4928174524282,No,30,No,0,44.68309391508094,2010.7392261786424,1440.5272114401043,0,0,1,1440.5272114401043,7.2015383157346315,2305.687385443781,True,False,False,False,False,True,False,False,True,False,False
3781,38.0,Female,70.58865400839986,1457.8205250275291,Yes,21,Yes,0,69.4200250013109,2186.730787541293,1482.361734176397,0,0,2,1482.361734176397,7.2853835286378015,4982.758074717585,False,False,True,False,False,True,False,True,False,False,False
3782,36.0,Male,38.87551350255846,83.64755804997468,No,1,Yes,1,83.64755804997468,125.471337074962,38.87551350255846,0,0,0,38.87551350255846,4.438496260554948,1511.3055500876053,False,False,False,True,False,True,False,False,False,False,False
3783,27.0,Male,73.4873089114117,1614.8772817568538,No,23,Yes,0,70.21205572855887,2422.315922635281,1690.2081049624692,0,0,1,1690.2081049624692,7.387633296690593,5400.38457104125,False,False,False,False,False,False,True,True,False,False,False
3784,25.0,Male,82.41750831813495,1346.6007464154764,No,17,No,1,79.21180861267509,2019.9011196232143,1401.097641408294,0,0,1,1401.097641408294,7.2060810654172816,6792.645677369844,True,False,True,False,False,True,False,True,False,False,False
3785,45.0,Female,34.49413768996868,1461.908350898727,No,43,Yes,0,33.99786862555179,2192.8625263480903,1483.2479206686533,0,0,0,1483.2479206686533,7.288181754422684,1189.845534974518,True,False,False,True,False,False,False,False,True,False,False
3786,33.0,Male,20.0,863.7188290681429,No,45,No,0,19.19375175706984,1295.5782436022143,900.0,0,0,0,900.0,6.762404400990256,400.0,False,True,False,True,False,True,False,False,True,False,False
3787,43.0,Female,75.98329134376957,1974.171300830928,Yes,26,Yes,1,75.92966541657417,2961.2569512463924,1975.5655749380087,1,0,2,1975.5655749380087,7.588410408171932,5773.460563432167,False,True,True,False,False,False,False,False,True,False,False
3788,29.0,Female,63.9697271092261,137.25534374374126,No,3,Yes,0,45.75178124791376,205.8830156156119,191.9091813276783,0,0,1,191.9091813276783,4.929102292413067,4092.1259864288563,False,False,True,False,False,True,False,False,False,False,False
3789,42.0,Male,30.644474261305408,470.9188619904179,Yes,16,Yes,0,29.43242887440112,706.3782929856268,490.31158818088653,0,0,2,490.31158818088653,6.156807068245943,939.0838027518097,False,False,False,False,False,False,False,True,False,False,False
3790,55.0,Female,94.0774948358719,938.3752217787523,No,10,No,0,93.83752217787524,1407.5628326681283,940.774948358719,0,0,1,940.774948358719,6.84521499659903,8850.575034593505,False,False,True,False,False,False,False,False,False,False,False
3791,47.0,Male,25.316987339898606,462.8358055886749,No,17,Yes,1,27.225635622863223,694.2537083830123,430.3887847782763,0,0,0,430.3887847782763,6.139530622334673,640.9498479685863,False,False,False,True,False,False,False,True,False,False,False
3792,35.0,Male,70.36146946847327,4424.650576350323,No,62,No,1,71.36533187661811,6636.975864525484,4362.411107045343,1,1,1,4362.411107045343,8.39517256953925,4950.736385762897,False,True,True,False,False,True,False,False,False,True,False
3793,43.0,Male,69.95064301375649,1665.7380746374838,Yes,24,No,0,69.40575310989516,2498.6071119562257,1678.8154323301558,0,0,2,1678.8154323301558,7.418623746612806,4893.092458038,True,False,True,False,False,True,False,True,False,False,False
3794,37.0,Male,27.406776936402373,1163.2673125819838,No,39,Yes,0,29.82736698928164,1744.9009688729757,1068.8643005196925,0,0,1,1068.8643005196925,7.059847251910384,751.1314220417171,True,False,False,False,False,True,False,False,True,False,False
3795,40.0,Male,50.45049333694569,545.7601976791764,No,11,Yes,0,49.61456342537967,818.6402965187646,554.9554267064026,0,0,1,554.9554267064026,6.3040103108309085,2545.2522779412016,False,False,True,False,False,False,False,False,False,False,False
3796,36.0,Female,76.7230634022805,808.6743914356316,No,10,Yes,1,80.86743914356316,1213.0115871534474,767.230634022805,0,0,1,767.230634022805,6.6966321809665645,5886.428457830354,False,False,True,False,False,True,False,False,False,False,False
3797,38.0,Female,59.41774665450989,512.4996133179081,No,7,Yes,0,73.21423047398687,768.7494199768622,415.92422658156926,0,0,1,415.92422658156926,6.241249276336018,3530.4686174995213,False,False,True,False,False,False,True,False,False,False,False
3798,42.0,Female,46.73430438173765,287.3712467522227,No,6,Yes,1,47.89520779203712,431.056870128334,280.4058262904259,0,0,1,280.4058262904259,5.664248701245709,2184.095206044903,False,False,False,False,False,True,False,False,False,False,False
3799,28.0,Female,67.90687870441796,2308.064423575752,No,35,Yes,0,65.94469781645005,3462.096635363628,2376.7407546546287,1,0,1,2376.7407546546287,7.744597710037485,4611.344175376534,True,False,True,False,False,True,False,False,True,False,False
3800,27.0,Male,56.350624619657786,60.89581748003934,Yes,1,Yes,0,60.89581748003934,91.343726220059,56.350624619657786,0,0,2,56.350624619657786,4.1254526084260705,3175.392895025582,False,False,True,False,False,False,False,False,False,False,False
3801,23.0,Male,35.48122519963924,962.8921611796532,No,28,Yes,0,34.38900575641618,1444.3382417694795,993.4743055898987,0,0,1,993.4743055898987,6.870979422356868,1258.9173416675146,True,False,False,False,False,False,True,False,True,False,False
3802,20.0,Female,25.8146355361194,1715.858979571377,No,67,Yes,0,25.6098355159907,2573.7884693570654,1729.5805809199999,0,1,1,1729.5805809199999,7.448251725649906,666.3954078626786,False,True,False,False,False,True,False,False,False,True,False
3803,25.0,Male,47.80222581482689,290.4577473840683,No,4,No,1,72.61443684601707,435.6866210761024,191.20890325930756,0,0,1,191.20890325930756,5.6748950463447025,2285.052792851702,False,False,False,False,False,False,False,False,False,False,False
3804,41.0,Female,82.37217095220566,3727.981692640267,Yes,46,No,0,81.04308027478841,5591.9725389604,3789.1198638014607,1,0,2,3789.1198638014607,8.223890470711224,6785.174547379394,True,False,True,False,False,False,False,False,True,False,False
3805,29.0,Female,37.12731715560099,237.78724404889888,No,6,No,0,39.63120734148315,356.68086607334834,222.76390293360595,0,0,1,222.76390293360595,5.475572963211056,1378.4376791725838,False,False,True,False,False,True,False,False,False,False,False
3806,46.0,Female,69.51904349800347,1833.1281104300076,No,27,Yes,0,67.8936337196299,2749.6921656450118,1877.0141744460936,1,0,1,1877.0141744460936,7.514324503392073,4832.897408877298,True,False,True,False,False,True,False,False,True,False,False
3807,40.0,Female,54.21714879037341,2099.085905764517,No,39,No,1,53.82271553242352,3148.628858646776,2114.4688028245628,1,0,1,2114.4688028245628,7.649733530381738,2939.4992229574887,True,False,False,False,False,False,False,False,True,False,False
3808,18.0,Male,20.0,1317.2421167602242,No,64,No,1,20.581908074378504,1975.8631751403364,1280.0,0,1,0,1280.0,7.184054398313218,400.0,False,True,False,True,True,False,False,False,False,True,False
3809,47.0,Male,98.44283623096176,1098.7793957142303,No,11,Yes,1,99.88903597402096,1648.169093571346,1082.8711985405794,0,0,1,1082.8711985405794,7.002864889323052,9690.992005195958,False,False,True,False,False,True,False,False,False,False,False
3810,49.0,Female,62.28569261923184,1234.4622389365572,No,20,Yes,0,61.72311194682786,1851.693358404836,1245.7138523846368,0,0,1,1245.7138523846368,7.119200461575563,3879.5075050574314,False,False,True,False,False,False,False,True,False,False,False
3811,28.0,Female,48.48110467315233,985.6131818729676,No,21,Yes,1,46.93396104156988,1478.4197728094514,1018.1031981361989,0,0,1,1018.1031981361989,6.894278049619532,2350.4175103291527,False,False,False,False,True,False,False,True,False,False,False
3812,45.0,Female,47.58095749103032,634.3563569910748,No,13,Yes,1,48.79664284546729,951.5345354866122,618.5524473833941,0,0,1,618.5524473833941,6.4541860335952155,2263.947515763234,False,False,False,False,False,False,True,True,False,False,False
3813,29.0,Female,20.0,365.3843358576685,No,14,No,0,26.09888113269061,548.0765037865028,280.0,0,0,0,280.0,5.903682880405942,400.0,True,False,False,True,False,True,False,True,False,False,False
3814,41.0,Female,65.13128107526066,2234.527240502942,No,35,No,0,63.84363544294119,3351.7908607544127,2279.594837634123,1,0,1,2279.594837634123,7.712232381018242,4242.083774504607,False,True,False,False,False,False,False,False,True,False,False
3815,24.0,Male,35.66721847371144,773.2603452734058,No,19,No,1,40.69791290912662,1159.8905179101089,677.6771510005174,0,0,1,677.6771510005174,6.651908180434574,1272.1504736514628,False,False,False,False,False,True,False,True,False,False,False
3816,18.0,Female,46.452192268913954,431.5924106875692,Yes,8,No,1,53.94905133594615,647.3886160313539,371.61753815131163,0,0,2,371.61753815131163,6.069795969878174,2157.806166588149,False,False,False,False,False,False,True,False,False,False,False
3817,35.0,Female,81.95322002555992,1215.8127487367274,No,14,Yes,1,86.8437677669091,1823.719123105091,1147.345080357839,0,0,1,1147.345080357839,7.103990218155752,6716.330272557835,False,False,True,False,False,True,False,True,False,False,False
