CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3653,45.0,Male,Month-to-month,40.06105097417404,524.0321407585022,No,No,11,Yes,Electronic check,Yes,47.639285523500206,786.0482111377534
3654,30.0,Male,One year,56.373441562586045,1857.3272898965547,Yes,DSL,31,Yes,Bank transfer (automatic),No,59.91378354505015,2785.990934844832
3655,41.0,Male,Two year,88.62939039107978,6132.661052216705,No,Fiber optic,69,No,Electronic check,No,88.87914568430007,9198.991578325058
3656,44.0,Male,Month-to-month,86.49319125698506,1816.8265467976162,Yes,Fiber optic,21,Yes,Mailed check,Yes,86.51554984750553,2725.2398201964243
3657,40.0,Male,Month-to-month,67.9827815384195,866.280768475743,No,Fiber optic,13,Yes,Bank transfer (automatic),Yes,66.63698219044177,1299.4211527136144
3658,18.0,Female,Month-to-month,43.40422460933564,214.85141594788593,No,DSL,4,Yes,Electronic check,No,53.71285398697148,322.2771239218289
3659,41.0,Male,Month-to-month,22.489346118611167,559.2159919717992,No,No,20,Yes,Electronic check,No,27.96079959858996,838.8239879576988
3660,66.0,Female,Two year,73.36901539864989,4051.219376086508,No,Fiber optic,54,Yes,Mailed check,No,75.02258103863903,6076.829064129762
3661,35.0,Male,One year,41.46791874252038,1342.4043116484236,No,DSL,31,No,Electronic check,No,43.303364891884634,2013.6064674726354
3662,31.0,Male,Month-to-month,51.94771745700291,627.5900185827248,No,DSL,11,Yes,Bank transfer (automatic),No,57.05363805297498,941.3850278740872
3663,44.0,Male,One year,55.87340586607416,712.0963647055956,No,Fiber optic,12,No,Credit card (automatic),No,59.3413637254663,1068.1445470583935
3664,43.0,Female,Two year,47.428131040387406,3175.3202474205295,Yes,DSL,67,No,Electronic check,No,47.39283951373925,4762.980371130794
3665,54.0,Male,Two year,44.97074788223995,1806.973252044798,No,DSL,41,No,Credit card (automatic),No,44.07251834255605,2710.459878067197
3666,24.0,Male,Month-to-month,44.622548147884416,311.31713256879385,No,Fiber optic,7,No,Mailed check,Yes,44.473876081256265,466.9756988531908
3667,48.0,Male,Month-to-month,22.976835737756602,296.8390089596469,No,Fiber optic,12,Yes,Bank transfer (automatic),No,24.736584079970573,445.25851343947033
3668,47.0,Male,One year,51.218735001206014,2180.94264511715,No,Fiber optic,44,No,Credit card (automatic),No,49.56687829811704,3271.413967675725
3669,38.0,Female,Month-to-month,106.08209329172601,2326.1585159496617,No,Fiber optic,22,Yes,Bank transfer (automatic),Yes,105.73447799771189,3489.2377739244926
3670,44.0,Female,Two year,63.806364359265444,3723.2788794670973,No,Fiber optic,59,No,Electronic check,No,63.10642168588301,5584.918319200646
3671,52.0,Female,One year,27.759681608964044,855.7228247133644,No,No,29,No,Electronic check,No,29.507683610805667,1283.5842370700466
3672,50.0,Female,Two year,20.0,1372.5145798921644,No,DSL,70,No,Bank transfer (automatic),No,19.607351141316634,2058.771869838247
3673,26.0,Female,Month-to-month,49.83427864071345,165.9138525211897,No,Fiber optic,3,No,Electronic check,Yes,55.304617507063234,248.87077878178457
3674,49.0,Male,Two year,20.0,1204.998985353221,No,No,62,Yes,Bank transfer (automatic),No,19.435467505697115,1807.4984780298316
3675,39.0,Male,Month-to-month,65.9539997982577,475.60896508759197,No,Fiber optic,6,Yes,Mailed check,No,79.268160847932,713.413447631388
3676,40.0,Male,Two year,118.43910961070486,4415.648318380056,Yes,Fiber optic,38,Yes,Electronic check,No,116.20127153631725,6623.472477570083
3677,40.0,Female,Month-to-month,56.90358414841877,877.3457810684799,No,DSL,15,Yes,Bank transfer (automatic),No,58.48971873789866,1316.01867160272
3678,38.0,Male,Month-to-month,103.91225066556173,559.6106205713738,No,Fiber optic,6,Yes,Bank transfer (automatic),Yes,93.26843676189564,839.4159308570607
3679,54.0,Female,One year,64.91126544628673,1207.8474109552053,No,Fiber optic,19,Yes,Bank transfer (automatic),No,63.570916366063436,1811.771116432808
3680,38.0,Male,Month-to-month,97.29738747710144,788.6884350010367,No,Fiber optic,8,No,Mailed check,Yes,98.58605437512959,1183.032652501555
3681,26.0,Female,Month-to-month,40.732567066828906,908.8843270360778,No,No,22,Yes,Electronic check,Yes,41.31292395618536,1363.3264905541168
3682,35.0,Male,Two year,48.35946400384313,1172.0904781470058,No,DSL,24,No,Mailed check,No,48.83710325612524,1758.1357172205087
3683,42.0,Male,Month-to-month,41.911029331589525,552.4308383594389,No,DSL,13,Yes,Credit card (automatic),No,42.494679873802994,828.6462575391583
3684,54.0,Male,One year,30.23283594514771,1026.0570449864977,Yes,DSL,35,Yes,Bank transfer (automatic),No,29.31591557104279,1539.0855674797465
3685,47.0,Male,Month-to-month,63.81879482846061,1331.9920252432323,Yes,Fiber optic,21,No,Credit card (automatic),Yes,63.428191678249156,1997.9880378648486
3686,29.0,Female,Two year,51.228450128011865,3485.1163095137526,Yes,DSL,68,No,Electronic check,No,51.251710434025775,5227.674464270629
3687,69.0,Male,One year,110.61907234698297,1669.054105042689,No,Fiber optic,15,Yes,Credit card (automatic),No,111.27027366951259,2503.581157564033
3688,43.0,Male,Month-to-month,30.575390388558706,210.74370907956154,No,DSL,7,Yes,Bank transfer (automatic),No,30.106244154223077,316.1155636193423
3689,55.0,Male,Month-to-month,71.19323787393957,890.7983755364976,Yes,Fiber optic,12,Yes,Credit card (automatic),Yes,74.2331979613748,1336.1975633047464
3690,38.0,Female,One year,22.785378179155742,551.518424807285,Yes,DSL,24,Yes,Electronic check,No,22.97993436697021,827.2776372109274
3691,46.0,Male,Month-to-month,20.0,450.0662983810807,No,No,22,Yes,Mailed check,No,20.45755901732185,675.099447571621
3692,50.0,Male,Month-to-month,76.22790714824038,895.6022683633087,No,Fiber optic,12,Yes,Bank transfer (automatic),No,74.63352236360906,1343.403402544963
3693,54.0,Male,One year,,625.7753548951896,No,No,27,No,Bank transfer (automatic),No,23.176864996118134,938.6630323427844
3694,52.0,Male,Month-to-month,81.78046159283844,498.3842160936541,Yes,Fiber optic,6,No,Electronic check,No,83.06403601560902,747.5763241404811
3695,50.0,Male,Month-to-month,55.96106049330268,843.8271491043845,No,DSL,14,Yes,Electronic check,No,60.27336779317032,1265.7407236565768
3696,36.0,Female,One year,58.706329101443615,2487.858883797153,Yes,DSL,42,No,Bank transfer (automatic),No,59.23473532850364,3731.7883256957293
3697,33.0,Female,Month-to-month,20.457391290026635,40.954868099366955,No,No,4,Yes,Credit card (automatic),Yes,10.238717024841739,61.43230214905043
3698,43.0,Female,Month-to-month,49.04267388022056,285.950370692033,No,Fiber optic,5,Yes,Mailed check,Yes,57.1900741384066,428.92555603804954
3699,51.0,Male,Month-to-month,22.225145544799158,183.2704565134946,No,DSL,9,Yes,Mailed check,No,20.363384057054954,274.9056847702419
3700,37.0,Female,One year,59.06624356525566,2752.7799030257747,No,Fiber optic,46,No,Credit card (automatic),No,59.84304137012554,4129.169854538663
3701,52.0,Male,One year,67.30769133873541,1395.0217248686356,No,Fiber optic,21,Yes,Bank transfer (automatic),No,66.4296059461255,2092.5325873029533
3702,57.0,Male,One year,68.80897695763221,1944.3166768050703,No,DSL,28,No,Mailed check,No,69.4398813144668,2916.4750152076053
3703,29.0,Male,Month-to-month,48.4909748726572,895.4036557492694,No,DSL,19,Yes,Electronic check,No,47.12650819732997,1343.105483623904
3704,29.0,Male,Month-to-month,66.06861931566615,636.0335683331449,No,Fiber optic,10,Yes,Bank transfer (automatic),Yes,63.60335683331449,954.0503524997173
3705,38.0,Female,Month-to-month,55.78290690262669,591.0816144767334,No,DSL,12,Yes,Mailed check,No,49.25680120639445,886.6224217151001
3706,43.0,Female,Month-to-month,45.94982018823197,1082.4496052873933,Yes,DSL,23,Yes,Electronic check,Yes,47.063026316843185,1623.67440793109
3707,33.0,Female,Two year,62.15812998420407,1883.252381267139,Yes,DSL,30,No,Bank transfer (automatic),Yes,62.7750793755713,2824.8785719007087
3708,56.0,Male,Month-to-month,79.69000427575817,1455.7422127766943,No,DSL,18,Yes,Electronic check,Yes,80.87456737648301,2183.6133191650415
3709,45.0,Female,Month-to-month,113.81571028421402,2176.265023456657,No,Fiber optic,19,No,Electronic check,No,114.54026439245564,3264.397535184986
3710,40.0,Female,Month-to-month,51.455609408667335,733.7216394638449,No,DSL,15,No,Mailed check,No,48.91477596425633,1100.5824591957673
3711,22.0,Male,One year,55.05338547043172,1865.0566837489257,Yes,DSL,33,Yes,Bank transfer (automatic),Yes,56.5168692045129,2797.5850256233884
3712,24.0,Female,One year,35.78856120373484,1516.9699743577419,No,No,41,No,Electronic check,No,36.999267667262,2275.4549615366127
3713,43.0,Male,One year,47.75056965655594,1440.855786094705,Yes,DSL,31,No,Electronic check,No,46.479218906280806,2161.2836791420577
3714,18.0,Female,Two year,83.58384283848358,4623.717555684095,No,Fiber optic,55,Yes,Mailed check,No,84.067591921529,6935.576333526142
3715,52.0,Female,Month-to-month,47.296797406283495,516.7175333312339,No,Fiber optic,10,Yes,Electronic check,No,51.67175333312339,775.0762999968508
3716,38.0,Female,Month-to-month,63.78321703450004,1443.509078126315,No,Fiber optic,23,Yes,Bank transfer (automatic),Yes,62.76126426636152,2165.2636171894724
3717,78.0,Male,Month-to-month,93.12229233290614,450.8096772023131,Yes,Fiber optic,5,Yes,Credit card (automatic),Yes,90.16193544046261,676.2145158034696
3718,67.0,Female,One year,39.22706549318565,1635.015355631201,No,DSL,41,Yes,Bank transfer (automatic),No,39.87842330807807,2452.5230334468015
3719,37.0,Female,One year,20.0,684.4835115292849,No,No,38,Yes,Electronic check,No,18.01272398761276,1026.7252672939273
3720,38.0,Female,Month-to-month,38.51580708795761,330.7322098028761,No,Fiber optic,10,Yes,Electronic check,No,33.073220980287616,496.0983147043142
3721,51.0,Female,One year,110.11536589019273,1932.587835629991,No,Fiber optic,18,Yes,Electronic check,No,107.36599086833284,2898.8817534449868
3722,60.0,Male,One year,68.94542104725355,1013.310918514782,Yes,DSL,16,No,Electronic check,No,63.33193240717387,1519.966377772173
3723,20.0,Male,Two year,52.821493492291225,2061.4637414164404,No,DSL,38,Yes,Electronic check,No,54.24904582674843,3092.1956121246603
3724,18.0,Female,One year,80.15025744164656,1423.4483006817013,No,Fiber optic,19,Yes,Electronic check,No,74.91833161482639,2135.172451022552
3725,32.0,Female,One year,23.958981069433683,496.335154560242,No,No,20,Yes,Credit card (automatic),No,24.8167577280121,744.502731840363
3726,46.0,Female,Month-to-month,97.68623506061572,1115.1327554045338,No,Fiber optic,11,No,Credit card (automatic),No,101.3757050367758,1672.6991331068007
3727,45.0,Male,One year,42.21799936442942,1378.5141813055075,No,DSL,33,Yes,Bank transfer (automatic),No,41.7731570092578,2067.7712719582614
3728,52.0,Female,Two year,60.984014298923476,3442.670433802076,No,DSL,57,No,Electronic check,No,60.39772690880835,5164.005650703114
3729,25.0,Female,Month-to-month,91.54832997704347,286.28711246796234,Yes,Fiber optic,3,Yes,Credit card (automatic),Yes,95.42903748932078,429.43066870194355
3730,18.0,Male,One year,94.30651940952913,2263.448115858423,No,Fiber optic,24,No,Electronic check,No,94.31033816076763,3395.1721737876346
3731,50.0,Male,One year,20.0,490.17524312082077,Yes,DSL,22,No,Electronic check,No,22.280692869128217,735.2628646812311
3732,30.0,Male,Month-to-month,41.01088282602283,278.6827712403304,No,DSL,10,Yes,Electronic check,No,27.86827712403304,418.0241568604956
3733,18.0,Female,One year,49.61658757396192,1244.0959031156035,No,Fiber optic,26,Yes,Mailed check,No,47.849842427523214,1866.1438546734053
3734,41.0,Male,Month-to-month,72.99176571141372,466.0294384642851,No,Fiber optic,6,Yes,Mailed check,Yes,77.67157307738084,699.0441576964276
3735,49.0,Male,Two year,29.679395609714554,714.8278667718722,No,Fiber optic,24,No,Electronic check,No,29.78449444882801,1072.2418001578083
3736,38.0,Female,Two year,29.08754218108794,2044.6421184549113,No,Fiber optic,69,Yes,Electronic check,Yes,29.63249447036103,3066.963177682367
3737,34.0,Male,Month-to-month,113.4018998375252,2054.335195887437,No,Fiber optic,18,Yes,Credit card (automatic),Yes,114.1297331048576,3081.502793831155
3738,38.0,Female,Month-to-month,59.265340823950105,645.1818959013856,No,DSL,11,Yes,Mailed check,No,58.65289962739869,967.7728438520784
3739,35.0,Female,One year,72.42018486397623,2374.7516783565407,Yes,Fiber optic,33,Yes,Electronic check,No,71.96217207141032,3562.127517534811
3740,23.0,Male,Month-to-month,23.63672647838982,187.1629302289488,No,No,3,Yes,Mailed check,Yes,62.3876434096496,280.7443953434232
3741,31.0,Female,Month-to-month,21.4634092374918,377.23504302646074,No,No,14,Yes,Electronic check,Yes,26.945360216175768,565.8525645396911
3742,46.0,Male,Month-to-month,29.973506565515258,84.72226803579161,No,No,2,No,Bank transfer (automatic),No,42.36113401789581,127.08340205368742
3743,43.0,Male,Month-to-month,40.513337119040315,652.1365885770658,Yes,DSL,16,No,Electronic check,Yes,40.758536786066614,978.2048828655987
3744,42.0,Male,Month-to-month,73.73229652147138,469.30040659650007,No,Fiber optic,6,Yes,Bank transfer (automatic),Yes,78.21673443275002,703.9506098947501
3745,28.0,Female,Two year,22.274212679377154,1288.697645938766,No,No,56,No,Bank transfer (automatic),No,23.01245796319225,1933.046468908149
3746,37.0,Male,Two year,49.062840830833245,3406.2773516127195,Yes,Fiber optic,69,Yes,Credit card (automatic),No,49.36633842916985,5109.416027419079
3747,18.0,Female,One year,69.15474588594579,1138.0616738917506,No,DSL,17,No,Electronic check,No,66.94480434657356,1707.092510837626
3748,42.0,Female,Two year,20.0,1369.2255383862255,No,No,64,Yes,Mailed check,No,21.394149037284773,2053.838307579338
3749,57.0,Female,Month-to-month,90.34843339617802,644.7494451609471,No,Fiber optic,7,Yes,Credit card (automatic),Yes,92.107063594421,967.1241677414206
3750,22.0,Male,Month-to-month,51.723690895572204,204.14388331063515,Yes,DSL,2,Yes,Bank transfer (automatic),No,102.07194165531757,306.2158249659527
3751,32.0,Female,Month-to-month,74.50377248613587,828.8988716913613,No,DSL,11,Yes,Credit card (automatic),Yes,75.35444288103284,1243.3483075370418
3752,43.0,Female,One year,49.172418229569516,872.8208605259746,No,Fiber optic,18,No,Credit card (automatic),No,48.49004780699859,1309.2312907889618
3753,55.0,Male,Two year,48.304823969791,3402.239860117902,No,Fiber optic,69,Yes,Bank transfer (automatic),No,49.30782405967974,5103.3597901768535
3754,34.0,Male,One year,36.41456613493537,1216.7400303567556,Yes,DSL,33,No,Electronic check,Yes,36.870910010810775,1825.1100455351334
3755,31.0,Female,Two year,72.66591101028749,5165.950813455876,No,Fiber optic,71,No,Bank transfer (automatic),No,72.7598706120546,7748.926220183815
3756,18.0,Female,One year,100.8293679155641,2057.3985159447166,No,Fiber optic,21,Yes,Bank transfer (automatic),No,97.97135790212936,3086.097773917075
3757,41.0,Male,Month-to-month,101.86187236330501,2172.1102098861966,No,Fiber optic,21,Yes,Bank transfer (automatic),No,103.43381951839031,3258.165314829295
3758,64.0,Female,Month-to-month,20.0,95.33448085220458,No,DSL,6,Yes,Bank transfer (automatic),No,15.889080142034096,143.00172127830686
3759,43.0,Female,Month-to-month,74.99414322445078,1252.5108743619644,Yes,Fiber optic,17,No,Bank transfer (automatic),No,73.67711025658615,1878.7663115429466
3760,39.0,Female,Month-to-month,20.0,0.0,No,DSL,1,No,Mailed check,No,0.0,0.0
3761,43.0,Female,One year,61.92547690677552,2808.5981525396637,No,DSL,45,No,Mailed check,No,62.41329227865919,4212.897228809496
3762,39.0,Male,Month-to-month,92.36338829790414,1216.3186224918734,Yes,Fiber optic,14,No,Electronic check,No,86.87990160656238,1824.47793373781
3763,30.0,Female,One year,69.19511450615629,3241.628114653055,Yes,Fiber optic,47,Yes,Credit card (automatic),No,68.970810950065,4862.442171979583
3764,49.0,Male,One year,71.67963154989509,2772.8399484514825,Yes,Fiber optic,38,Yes,Credit card (automatic),Yes,72.96947232767059,4159.259922677224
3765,42.0,Female,Month-to-month,51.1045833941036,397.657807079932,No,DSL,9,Yes,Bank transfer (automatic),Yes,44.18420078665911,596.4867106198981
3766,40.0,Male,Month-to-month,54.311161625175075,1257.800665425756,Yes,Fiber optic,23,Yes,Electronic check,No,54.686985453293744,1886.700998138634
3767,28.0,Female,Month-to-month,78.63411570642961,440.23472322503596,No,Fiber optic,6,Yes,Electronic check,No,73.37245387083932,660.352084837554
3768,55.0,Male,Month-to-month,20.0,319.8153440267183,No,No,17,Yes,Electronic check,No,18.812667295689312,479.7230160400775
3769,47.0,Female,Two year,29.302917092896184,2016.7501411506437,No,No,66,No,Electronic check,No,30.556820320464297,3025.1252117259655
3770,33.0,Male,Month-to-month,48.29559598221155,110.65792475159579,No,DSL,4,Yes,Mailed check,No,27.664481187898947,165.9868871273937
3771,52.0,Female,One year,37.08465340267612,1224.9904257942167,No,DSL,32,Yes,Electronic check,No,38.28095080606927,1837.485638691325
3772,34.0,Female,Two year,26.962029937017345,1324.2050834120066,No,DSL,50,Yes,Electronic check,No,26.484101668240132,1986.30762511801
3773,30.0,Male,Two year,32.71870349888576,2067.6138246714054,No,Fiber optic,64,No,Bank transfer (automatic),Yes,32.30646601049071,3101.420737007108
3774,30.0,Male,Two year,69.68764015931653,3498.4915310007295,Yes,DSL,51,Yes,Credit card (automatic),No,68.59787315687704,5247.7372965010945
3775,18.0,Male,Month-to-month,43.133159707114714,727.8255371775172,No,DSL,16,Yes,Electronic check,No,45.48909607359482,1091.7383057662757
3776,45.0,Male,Month-to-month,76.77148380163297,220.7442205906981,Yes,Fiber optic,3,Yes,Mailed check,No,73.58140686356603,331.11633088604714
3777,18.0,Male,Month-to-month,76.74844837616779,291.1103228149385,No,DSL,4,Yes,Credit card (automatic),No,72.77758070373463,436.66548422240777
3778,25.0,Female,Month-to-month,41.55793503053163,130.16565155179862,No,DSL,3,Yes,Credit card (automatic),No,43.388550517266204,195.2484773276979
3779,18.0,Male,Two year,57.45045031237693,3898.1162649545413,No,Fiber optic,68,No,Mailed check,No,57.32523919050796,5847.174397431812
3780,38.0,Male,One year,48.01757371467014,1340.4928174524282,No,DSL,30,No,Electronic check,No,44.68309391508094,2010.7392261786422
3781,38.0,Female,Month-to-month,70.58865400839986,1457.8205250275291,Yes,Fiber optic,21,Yes,Electronic check,No,69.4200250013109,2186.7307875412935
3782,36.0,Male,Month-to-month,38.87551350255846,83.64755804997468,No,No,1,Yes,Electronic check,Yes,83.64755804997468,125.47133707496201
3783,27.0,Male,Month-to-month,73.4873089114117,1614.8772817568538,No,DSL,23,Yes,Mailed check,No,70.21205572855887,2422.315922635281
3784,25.0,Male,One year,82.41750831813495,1346.6007464154764,No,Fiber optic,17,No,Electronic check,Yes,79.21180861267509,2019.9011196232145
3785,45.0,Female,One year,34.49413768996868,1461.908350898727,No,No,43,Yes,Bank transfer (automatic),No,33.99786862555179,2192.8625263480903
3786,33.0,Male,Two year,20.0,863.7188290681429,No,No,45,No,Electronic check,No,19.19375175706984,1295.5782436022143
3787,43.0,Female,Two year,75.98329134376957,1974.1713008309282,Yes,Fiber optic,26,Yes,Bank transfer (automatic),Yes,75.92966541657417,2961.2569512463924
3788,29.0,Female,Month-to-month,63.9697271092261,137.25534374374126,No,Fiber optic,3,Yes,Electronic check,No,45.751781247913755,205.8830156156119
3789,42.0,Male,Month-to-month,30.644474261305408,470.9188619904179,Yes,DSL,16,Yes,Bank transfer (automatic),No,29.43242887440112,706.3782929856268
3790,55.0,Female,Month-to-month,94.0774948358719,938.3752217787523,No,Fiber optic,10,No,Bank transfer (automatic),No,93.83752217787523,1407.5628326681285
3791,47.0,Male,Month-to-month,25.316987339898606,462.8358055886749,No,No,17,Yes,Bank transfer (automatic),Yes,27.225635622863226,694.2537083830123
3792,35.0,Male,Two year,70.36146946847327,4424.650576350323,No,Fiber optic,62,No,Electronic check,Yes,71.36533187661811,6636.975864525484
3793,43.0,Male,One year,69.95064301375649,1665.7380746374838,Yes,Fiber optic,24,No,Electronic check,No,69.40575310989516,2498.6071119562257
3794,37.0,Male,One year,27.406776936402373,1163.2673125819838,No,DSL,39,Yes,Electronic check,No,29.827366989281636,1744.9009688729757
3795,40.0,Male,Month-to-month,50.45049333694569,545.7601976791764,No,Fiber optic,11,Yes,Bank transfer (automatic),No,49.61456342537967,818.6402965187646
3796,36.0,Female,Month-to-month,76.7230634022805,808.6743914356316,No,Fiber optic,10,Yes,Electronic check,Yes,80.86743914356316,1213.0115871534474
3797,38.0,Female,Month-to-month,59.417746654509884,512.4996133179081,No,Fiber optic,7,Yes,Mailed check,No,73.21423047398687,768.7494199768622
3798,42.0,Female,Month-to-month,46.73430438173765,287.3712467522227,No,DSL,6,Yes,Electronic check,Yes,47.89520779203712,431.056870128334
3799,28.0,Female,One year,67.90687870441796,2308.064423575752,No,Fiber optic,35,Yes,Electronic check,No,65.94469781645005,3462.0966353636277
3800,27.0,Male,Month-to-month,56.350624619657786,60.89581748003934,Yes,Fiber optic,1,Yes,Bank transfer (automatic),No,60.89581748003934,91.34372622005901
3801,23.0,Male,One year,35.48122519963924,962.8921611796532,No,DSL,28,Yes,Mailed check,No,34.38900575641618,1444.3382417694797
3802,20.0,Female,Two year,25.814635536119397,1715.858979571377,No,DSL,67,Yes,Electronic check,No,25.6098355159907,2573.7884693570654
3803,25.0,Male,Month-to-month,47.80222581482689,290.4577473840683,No,DSL,4,No,Bank transfer (automatic),Yes,72.61443684601707,435.6866210761024
3804,41.0,Female,One year,82.37217095220566,3727.981692640267,Yes,Fiber optic,46,No,Bank transfer (automatic),No,81.04308027478841,5591.9725389604
3805,29.0,Female,Month-to-month,37.12731715560099,237.78724404889888,No,Fiber optic,6,No,Electronic check,No,39.63120734148315,356.68086607334834
3806,46.0,Female,One year,69.51904349800347,1833.1281104300074,No,Fiber optic,27,Yes,Electronic check,No,67.8936337196299,2749.6921656450113
3807,40.0,Female,One year,54.21714879037341,2099.085905764517,No,DSL,39,No,Bank transfer (automatic),Yes,53.822715532423516,3148.6288586467754
3808,18.0,Male,Two year,20.0,1317.2421167602242,No,No,64,No,Credit card (automatic),Yes,20.581908074378504,1975.8631751403364
3809,47.0,Male,Month-to-month,98.44283623096176,1098.7793957142305,No,Fiber optic,11,Yes,Electronic check,Yes,99.88903597402096,1648.169093571346
3810,49.0,Female,Month-to-month,62.28569261923184,1234.4622389365572,No,Fiber optic,20,Yes,Bank transfer (automatic),No,61.72311194682786,1851.6933584048359
3811,28.0,Female,Month-to-month,48.48110467315233,985.6131818729675,No,DSL,21,Yes,Credit card (automatic),Yes,46.93396104156988,1478.4197728094514
3812,45.0,Female,Month-to-month,47.58095749103032,634.3563569910748,No,DSL,13,Yes,Mailed check,Yes,48.79664284546729,951.5345354866122
3813,29.0,Female,One year,20.0,365.38433585766853,No,No,14,No,Electronic check,No,26.09888113269061,548.0765037865028
3814,41.0,Female,Two year,65.13128107526066,2234.527240502942,No,DSL,35,No,Bank transfer (automatic),No,63.84363544294119,3351.7908607544127
3815,24.0,Male,Month-to-month,35.667218473711436,773.2603452734058,No,DSL,19,No,Electronic check,Yes,40.69791290912662,1159.8905179101089
3816,18.0,Female,Month-to-month,46.452192268913954,431.5924106875692,Yes,DSL,8,No,Mailed check,Yes,53.94905133594615,647.3886160313539
3817,35.0,Female,Month-to-month,81.95322002555992,1215.8127487367274,No,Fiber optic,14,Yes,Electronic check,Yes,86.8437677669091,1823.719123105091
3818,38.0,Male,Month-to-month,71.91355139216802,1597.5197496741764,Yes,DSL,22,Yes,Electronic check,No,72.61453407609893,2396.2796245112645
3819,,Male,Month-to-month,33.80101577154741,362.76563071942144,No,DSL,9,Yes,Electronic check,Yes,40.30729230215794,544.1484460791321
3820,25.0,Male,Month-to-month,61.070328288111455,987.7540167753633,No,Fiber optic,17,Yes,Bank transfer (automatic),No,58.103177457374315,1481.631025163045
3821,35.0,Male,One year,97.64837260014306,4556.071316814298,No,Fiber optic,47,Yes,Credit card (automatic),No,96.93768759179358,6834.106975221448
3822,43.0,Male,Month-to-month,79.27427758550894,355.3878010380554,No,Fiber optic,4,Yes,Mailed check,No,88.84695025951385,533.0817015570831
3823,39.0,Male,Month-to-month,83.42342718103217,1599.837369200802,No,Fiber optic,19,Yes,Electronic check,No,84.20196680004221,2399.756053801203
3824,42.0,Male,One year,48.97736528447665,629.286785773308,No,Fiber optic,13,No,Bank transfer (automatic),No,48.406675828716,943.9301786599619
3825,31.0,Male,Month-to-month,62.415809401468834,935.9383152945991,No,Fiber optic,17,Yes,Mailed check,No,55.05519501732936,1403.9074729418985
3826,54.0,Male,One year,66.64329135239139,2710.6012430461383,Yes,Fiber optic,41,No,Bank transfer (automatic),No,66.11222544014971,4065.9018645692076
3827,25.0,Female,One year,37.13157863985539,721.0604624220499,No,DSL,21,Yes,Bank transfer (automatic),No,34.33621249628809,1081.5906936330748
3828,45.0,Male,One year,36.50860748652186,1704.0726599455807,No,Fiber optic,46,No,Credit card (automatic),No,37.04505782490393,2556.1089899183708
3829,54.0,Female,Month-to-month,42.34252161854606,837.2920059425594,No,DSL,20,Yes,Electronic check,No,41.86460029712797,1255.938008913839
3830,45.0,Female,Month-to-month,70.31432299376644,249.84226476674053,Yes,DSL,4,Yes,Electronic check,No,62.46056619168513,374.7633971501108
3831,37.0,Female,Two year,20.59173465560496,1285.2826648450928,No,No,56,No,Electronic check,No,22.951476157948086,1927.9239972676392
3832,33.0,Female,One year,97.48581827146752,1221.738543092322,Yes,Fiber optic,12,Yes,Mailed check,No,101.81154525769351,1832.607814638483
3833,52.0,Female,Month-to-month,73.5804182845904,1377.24113619043,No,Fiber optic,18,No,Credit card (automatic),No,76.5133964550239,2065.861704285645
3834,22.0,Female,Month-to-month,20.0,190.11075723410863,No,No,4,Yes,Credit card (automatic),Yes,47.52768930852716,285.16613585116295
3835,28.0,Female,Month-to-month,32.77619013231722,793.9619621774515,No,No,23,Yes,Credit card (automatic),No,34.52008531206311,1190.9429432661773
3836,35.0,Female,Month-to-month,74.24652281335798,1594.8758014202324,No,Fiber optic,22,Yes,Electronic check,No,72.49435461001056,2392.3137021303487
3837,54.0,Male,One year,89.23677664854795,3346.6026950602354,No,Fiber optic,38,Yes,Bank transfer (automatic),No,88.06849197526935,5019.904042590353
3838,44.0,Female,Month-to-month,48.63343657758857,1166.8141792222486,Yes,Fiber optic,23,No,Mailed check,No,50.73105127053255,1750.221268833373
3839,28.0,Female,Month-to-month,65.58134434421754,1274.2405172398096,Yes,DSL,21,Yes,Credit card (automatic),No,60.67811986856236,1911.3607758597145
3840,36.0,Female,One year,66.03333913316298,2175.2112098439,Yes,DSL,33,Yes,Electronic check,No,65.91549120739091,3262.8168147658503
3841,32.0,Female,Month-to-month,75.79534288713072,649.3972099934847,Yes,Fiber optic,10,Yes,Electronic check,No,64.93972099934847,974.095814990227
3842,31.0,Male,One year,37.89616871285326,1369.2042490821925,No,DSL,36,Yes,Credit card (automatic),No,38.033451363394235,2053.806373623289
3843,51.0,Female,One year,49.309867569310825,1423.3798044763007,No,DSL,28,Yes,Bank transfer (automatic),No,50.83499301701074,2135.069706714451
3844,23.0,Male,Month-to-month,59.16936720857366,1315.6968553188021,No,DSL,22,No,Credit card (automatic),Yes,59.80440251449101,1973.5452829782032
3845,59.0,Male,One year,74.69140039873068,1764.8076771193355,Yes,Fiber optic,23,No,Electronic check,No,76.73076857040589,2647.2115156790032
3846,49.0,Female,One year,26.01082738107764,800.533686372092,No,No,27,Yes,Credit card (automatic),No,29.649395791558963,1200.800529558138
3847,53.0,Female,Month-to-month,90.24491815305811,444.0476689021901,Yes,Fiber optic,5,No,Bank transfer (automatic),No,88.80953378043802,666.0715033532852
3848,34.0,Male,Month-to-month,57.03106693256157,1052.8796100849293,Yes,Fiber optic,16,Yes,Bank transfer (automatic),No,65.80497563030808,1579.3194151273938
